,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID	,Codeshare,Stops,Equipment
20451,DL,2009,CMH,3759,MCO,3878,Y,0,E70
63661,WN,4547,CMH,3759,MCO,3878,,0,73W 73C 733
9095,AF,137,ATL,3682,LAS,3877,Y,0,757 753
13006,AZ,596,ATL,3682,LAS,3877,Y,0,753 757
20162,DL,2009,ATL,3682,LAS,3877,,0,73H 739 757 753 738
24873,FL,1316,ATL,3682,LAS,3877,,0,73G
36394,KL,3090,ATL,3682,LAS,3877,Y,0,757 753
61677,VS,5347,ATL,3682,LAS,3877,Y,0,757 753 738
63455,WN,4547,ATL,3682,LAS,3877,,0,73W
997,4B,20565,LAX,3484,LAS,3877,,0,PL2
5715,AA,24,LAX,3484,LAS,3877,,0,738
21061,DL,2009,LAX,3484,LAS,3877,,0,319
25169,FL,1316,LAX,3484,LAS,3877,Y,0,73W
43470,NK,4687,LAX,3484,LAS,3877,,0,319
56981,UA,5209,LAX,3484,LAS,3877,,0,739 319 738 320 752
59508,US,5265,LAX,3484,LAS,3877,,0,738
62012,VX,5331,LAX,3484,LAS,3877,,0,320
63976,WN,4547,LAX,3484,LAS,3877,,0,73W 733 738 73C 73H
6281,AA,24,ORD,3830,LAS,3877,,0,M83 738
43523,NK,4687,ORD,3830,LAS,3877,,0,320 319
57320,UA,5209,ORD,3830,LAS,3877,,0,738 752 320 319 73G 739 753
59922,US,5265,ORD,3830,LAS,3877,,0,738 M83
5242,AA,24,DFW,3670,LAS,3877,,0,738 M80 M83 757
43372,NK,4687,DFW,3670,LAS,3877,,0,319 320
59091,US,5265,DFW,3670,LAS,3877,,0,738 M80 M83 757
24380,F9,2468,DEN,3751,LAS,3877,,0,320 319
25043,FL,1316,DEN,3751,LAS,3877,Y,0,73C 73W 73H
43361,NK,4687,DEN,3751,LAS,3877,,0,319
56142,UA,5209,DEN,3751,LAS,3877,,0,738 320 739 752
63721,WN,4547,DEN,3751,LAS,3877,,0,73W 73C 73H 738
5620,AA,24,JFK,3797,LAS,3877,,0,738
14071,B6,3029,JFK,3797,LAS,3877,,0,320
20953,DL,2009,JFK,3797,LAS,3877,,0,73H 738 757
24195,EY,2222,JFK,3797,LAS,3877,Y,0,738
30655,HA,2688,JFK,3797,LAS,3877,Y,0,320
47488,QR,4091,JFK,3797,LAS,3877,Y,0,738
59437,US,5265,JFK,3797,LAS,3877,,0,738
61999,VX,5331,JFK,3797,LAS,3877,,0,320
30688,HA,2688,SFO,3469,LAS,3877,Y,0,320
57659,UA,5209,SFO,3469,LAS,3877,,0,752 738 739 320 319
62039,VX,5331,SFO,3469,LAS,3877,,0,319 320
64429,WN,4547,SFO,3469,LAS,3877,,0,73W 73C 733 73H
11938,AS,439,SEA,3577,LAS,3877,,0,73H 739 73G 73J
21735,DL,2009,SEA,3577,LAS,3877,Y,0,CR9
25471,FL,1316,SEA,3577,LAS,3877,Y,0,73W
64418,WN,4547,SEA,3577,LAS,3877,,0,733 73H 73W
21225,DL,2009,MCO,3878,LAS,3877,,0,738
64057,WN,4547,MCO,3878,LAS,3877,,0,738 73H
4951,AA,24,CLT,3876,LAS,3877,,0,321
58810,US,5265,CLT,3876,LAS,3877,,0,321
56339,UA,5209,EWR,3494,LAS,3877,,0,739 753 320 738 752
6547,AA,24,PHX,3462,LAS,3877,,0,321 320 319
25401,FL,1316,PHX,3462,LAS,3877,Y,0,73W 73C
60166,US,5265,PHX,3462,LAS,3877,,0,321 320 319
64281,WN,4547,PHX,3462,LAS,3877,,0,73W 73C 735
43447,NK,4687,IAH,3550,LAS,3877,,0,319
56771,UA,5209,IAH,3550,LAS,3877,,0,320 739 73G 738 319 752
6055,AA,24,MIA,3576,LAS,3877,,0,738 757
59727,US,5265,MIA,3576,LAS,3877,,0,738
13931,B6,3029,BOS,3448,LAS,3877,,0,320
20346,DL,2009,BOS,3448,LAS,3877,,0,73H
21400,DL,2009,MSP,3858,LAS,3877,,0,M90 757 320 738
43497,NK,4687,MSP,3858,LAS,3877,,0,320
51686,SY,4356,MSP,3858,LAS,3877,,0,738
20636,DL,2009,DTW,3645,LAS,3877,,0,757 738
43393,NK,4687,DTW,3645,LAS,3877,,0,319 320
63760,WN,4547,DTW,3645,LAS,3877,,0,73H 73W
43416,NK,4687,FLL,3533,LAS,3877,,0,320
63799,WN,4547,FLL,3533,LAS,3877,,0,73W 738
6455,AA,24,PHL,3752,LAS,3877,,0,321 320
43539,NK,4687,PHL,3752,LAS,3877,,0,320
60073,US,5265,PHL,3752,LAS,3877,,0,321 320
64257,WN,4547,PHL,3752,LAS,3877,,0,73W
24962,FL,1316,BWI,3849,LAS,3877,,0,73G
43349,NK,4687,BWI,3849,LAS,3877,,0,320
63609,WN,4547,BWI,3849,LAS,3877,,0,73H 73W 738
21822,DL,2009,SLC,3536,LAS,3877,,0,320 757 73H 738
25495,FL,1316,SLC,3536,LAS,3877,Y,0,73C
64455,WN,4547,SLC,3536,LAS,3877,,0,73W 73C
25444,FL,1316,SAN,3731,LAS,3877,Y,0,73W 738
43550,NK,4687,SAN,3731,LAS,3877,,0,319 320
64378,WN,4547,SAN,3731,LAS,3877,,0,73W 73H 733 73C
56647,UA,5209,IAD,3714,LAS,3877,,0,320 752
5109,AA,24,DCA,3520,LAS,3877,,0,319
58965,US,5265,DCA,3520,LAS,3877,,0,319
64533,WN,4547,TPA,3646,LAS,3877,,0,73H 73W
25264,FL,1316,MDW,3747,LAS,3877,Y,0,73W 738
64103,WN,4547,MDW,3747,LAS,3877,,0,73W 73H 738
28982,G4,35,HNL,3728,LAS,3877,,0,757
30632,HA,2688,HNL,3728,LAS,3877,,0,332
11826,AS,439,PDX,3720,LAS,3877,,0,73H 73G
43536,NK,4687,PDX,3720,LAS,3877,,0,319
64244,WN,4547,PDX,3720,LAS,3877,,0,73W 73H
63539,WN,4547,BNA,3690,LAS,3877,,0,73W 73H
28862,G4,35,AUS,3673,LAS,3877,,0,M80 757
63495,WN,4547,AUS,3673,LAS,3877,,0,733 73H 73W 73C
25526,FL,1316,STL,3678,LAS,3877,Y,0,73C
64495,WN,4547,STL,3678,LAS,3877,,0,738 73W 73C 73H 733
25485,FL,1316,SJC,3748,LAS,3877,Y,0,73C 73W
64439,WN,4547,SJC,3748,LAS,3877,,0,73W 733 73C 73H
25105,FL,1316,HOU,3566,LAS,3877,Y,0,73H
63853,WN,4547,HOU,3566,LAS,3877,,0,73W 73H
21645,DL,2009,RDU,3626,LAS,3877,,0,73H
64339,WN,4547,RDU,3626,LAS,3877,,0,73W
25350,FL,1316,MSY,3861,LAS,3877,Y,0,73W
64185,WN,4547,MSY,3861,LAS,3877,,0,73W 73H
25362,FL,1316,OAK,3453,LAS,3877,Y,0,73C 73W 73H
43515,NK,4687,OAK,3453,LAS,3877,,0,320 319
64203,WN,4547,OAK,3453,LAS,3877,,0,73W 73H 73C 738 733
25503,FL,1316,SMF,3817,LAS,3877,Y,0,73W 73C
64464,WN,4547,SMF,3817,LAS,3877,,0,73H 73W 733 73C 738
25194,FL,1316,MCI,3458,LAS,3877,Y,0,73H
64023,WN,4547,MCI,3458,LAS,3877,,0,738 73W 73C 73H
25510,FL,1316,SNA,3867,LAS,3877,,0,73G
64475,WN,4547,SNA,3867,LAS,3877,,0,73W
25457,FL,1316,SAT,3621,LAS,3877,Y,0,73W
64399,WN,4547,SAT,3621,LAS,3877,,0,73W
55991,UA,5209,CLE,3486,LAS,3877,,0,739 320 738
63649,WN,4547,CLE,3486,LAS,3877,,0,73W
25130,FL,1316,IND,3585,LAS,3877,Y,0,73W
63889,WN,4547,IND,3585,LAS,3877,,0,73W 73C
64318,WN,4547,PIT,3570,LAS,3877,,0,738 73H 73W
20496,DL,2009,CVG,3488,LAS,3877,,0,757 738
63660,WN,4547,CMH,3759,LAS,3877,,0,73H
4698,AA,24,ATL,3682,CLT,3876,Y,0,319 320 CR9 321
9044,AF,137,ATL,3682,CLT,3876,Y,0,M90 M88 319
11558,AS,439,ATL,3682,CLT,3876,Y,0,M88 M90 319
12979,AZ,596,ATL,3682,CLT,3876,Y,0,M88
20095,DL,2009,ATL,3682,CLT,3876,,0,M90 M88 319
36342,KL,3090,ATL,3682,CLT,3876,Y,0,M88 M90 319
58602,US,5265,ATL,3682,CLT,3876,,0,319 320 321
61661,VS,5347,ATL,3682,CLT,3876,Y,0,M88 M90 319
5697,AA,24,LAX,3484,CLT,3876,,0,321
59491,US,5265,LAX,3484,CLT,3876,,0,321
6245,AA,24,ORD,3830,CLT,3876,,0,321 320 E90 319
57278,UA,5209,ORD,3830,CLT,3876,,0,320 319
59887,US,5265,ORD,3830,CLT,3876,,0,321 320 E90 319
5189,AA,24,DFW,3670,CLT,3876,,0,321 319 M80 M83 320 737 757
59039,US,5265,DFW,3670,CLT,3876,,0,321 319 M80 M83 320 734 752
5151,AA,24,DEN,3751,CLT,3876,,0,321 320
59005,US,5265,DEN,3751,CLT,3876,,0,321 320
5603,AA,24,JFK,3797,CLT,3876,,0,321 319
14059,B6,3029,JFK,3797,CLT,3876,,0,E90
20933,DL,2009,JFK,3797,CLT,3876,,0,ERJ
59423,US,5265,JFK,3797,CLT,3876,,0,321 319
6768,AA,24,SFO,3469,CLT,3876,,0,321
60350,US,5265,SFO,3469,CLT,3876,,0,321
6743,AA,24,SEA,3577,CLT,3876,,0,320 321 319
60341,US,5265,SEA,3577,CLT,3876,,0,320 321 319
5953,AA,24,MCO,3878,CLT,3876,,0,321 757 767 319
25218,FL,1316,MCO,3878,CLT,3876,Y,0,73W
59639,US,5265,MCO,3878,CLT,3876,,0,321 752 762 319
64046,WN,4547,MCO,3878,CLT,3876,,0,73W
5674,AA,24,LAS,3877,CLT,3876,,0,321
59475,US,5265,LAS,3877,CLT,3876,,0,321
5398,AA,24,EWR,3494,CLT,3876,,0,321 320 737 319
56306,UA,5209,EWR,3494,CLT,3876,Y,0,ERJ E70
59233,US,5265,EWR,3494,CLT,3876,,0,321 320 734 319
6525,AA,24,PHX,3462,CLT,3876,,0,321 320
60143,US,5265,PHX,3462,CLT,3876,,0,321 320
5549,AA,24,IAH,3550,CLT,3876,,0,321 737 319 320
56729,UA,5209,IAH,3550,CLT,3876,Y,0,ERJ E70
59362,US,5265,IAH,3550,CLT,3876,,0,321 734 319 320
6021,AA,24,MIA,3576,CLT,3876,,0,319 321 320 737
59695,US,5265,MIA,3576,CLT,3876,,0,319 321 320 734
4791,AA,24,BOS,3448,CLT,3876,,0,319 321 320 E90
13918,B6,3029,BOS,3448,CLT,3876,,0,E90
58668,US,5265,BOS,3448,CLT,3876,,0,319 321 320 E90
6140,AA,24,MSP,3858,CLT,3876,,0,319 320 321
21363,DL,2009,MSP,3858,CLT,3876,,0,319 320
59807,US,5265,MSP,3858,CLT,3876,,0,319 320 321
5361,AA,24,DTW,3645,CLT,3876,,0,319 321
20601,DL,2009,DTW,3645,CLT,3876,,0,320 M88 M90
59208,US,5265,DTW,3645,CLT,3876,,0,319 321
5427,AA,24,FLL,3533,CLT,3876,,0,319 321 320 737
59259,US,5265,FLL,3533,CLT,3876,,0,319 321 320 734
6425,AA,24,PHL,3752,CLT,3876,,0,757 321 E90 737 767 332 319 320
60044,US,5265,PHL,3752,CLT,3876,,0,752 321 E90 734 762 332 319 320
5770,AA,24,LGA,3697,CLT,3876,,0,321 319 320
21113,DL,2009,LGA,3697,CLT,3876,,0,E75 CR7
59551,US,5265,LGA,3697,CLT,3876,,0,321 319 320
4832,AA,24,BWI,3849,CLT,3876,,0,E90 321 757 319 737 320
24952,FL,1316,BWI,3849,CLT,3876,Y,0,73W
58700,US,5265,BWI,3849,CLT,3876,,0,E90 321 752 319 734 320
63595,WN,4547,BWI,3849,CLT,3876,,0,73W
6824,AA,24,SLC,3536,CLT,3876,,0,320
21793,DL,2009,SLC,3536,CLT,3876,,0,320
60396,US,5265,SLC,3536,CLT,3876,,0,320
6694,AA,24,SAN,3731,CLT,3876,,0,320 321
60306,US,5265,SAN,3731,CLT,3876,,0,320 321
5543,AA,24,IAD,3714,CLT,3876,,0,CR7 CR9
56614,UA,5209,IAD,3714,CLT,3876,Y,0,CR7 ERJ
59355,US,5265,IAD,3714,CLT,3876,,0,CR7
5088,AA,24,DCA,3520,CLT,3876,,0,319 320
58944,US,5265,DCA,3520,CLT,3876,,0,319 CRJ 320
6900,AA,24,TPA,3646,CLT,3876,,0,320 737 321 319
60450,US,5265,TPA,3646,CLT,3876,,0,320 734 321 319
25252,FL,1316,MDW,3747,CLT,3876,Y,0,73W
64090,WN,4547,MDW,3747,CLT,3876,,0,73W
6374,AA,24,PDX,3720,CLT,3876,,0,320
60004,US,5265,PDX,3720,CLT,3876,,0,320
4767,AA,24,BNA,3690,CLT,3876,,0,319 CR7
58651,US,5265,BNA,3690,CLT,3876,,0,319 CR7
4717,AA,24,AUS,3673,CLT,3876,Y,0,CR9
58611,US,5265,AUS,3673,CLT,3876,Y,0,CR9
6848,AA,24,STL,3678,CLT,3876,,0,319
60415,US,5265,STL,3678,CLT,3876,,0,319
25098,FL,1316,HOU,3566,CLT,3876,Y,0,733
63839,WN,4547,HOU,3566,CLT,3876,,0,733
6647,AA,24,RDU,3626,CLT,3876,,0,321 320 737 319 E90
60256,US,5265,RDU,3626,CLT,3876,,0,321 320 734 319 E90
6148,AA,24,MSY,3861,CLT,3876,Y,0,319 320 E75 CR9 E70
59814,US,5265,MSY,3861,CLT,3876,,0,319 320
6831,AA,24,SMF,3817,CLT,3876,,0,321
60403,US,5265,SMF,3817,CLT,3876,,0,321
5946,AA,24,MCI,3458,CLT,3876,,0,319
59632,US,5265,MCI,3458,CLT,3876,,0,319
6680,AA,24,RSW,3793,CLT,3876,,0,321 320 319 737
60289,US,5265,RSW,3793,CLT,3876,,0,321 320 319 734
6712,AA,24,SAT,3621,CLT,3876,,0,319
60316,US,5265,SAT,3621,CLT,3876,,0,319
4881,AA,24,CLE,3486,CLT,3876,,0,319
55972,UA,5209,CLE,3486,CLT,3876,Y,0,ERJ
58739,US,5265,CLE,3486,CLT,3876,,0,319 CR7
5566,AA,24,IND,3585,CLT,3876,,0,319
59381,US,5265,IND,3585,CLT,3876,,0,319
6594,AA,24,PIT,3570,CLT,3876,,0,319 737 321 320
60212,US,5265,PIT,3570,CLT,3876,,0,319 734 321 320
6811,AA,24,SJU,2890,CLT,3876,,0,321
60387,US,5265,SJU,2890,CLT,3876,,0,321
5055,AA,24,CVG,3488,CLT,3876,,0,CRJ
20484,DL,2009,CVG,3488,CLT,3876,Y,0,ERJ CRJ
58911,US,5265,CVG,3488,CLT,3876,,0,CRJ
5024,AA,24,CMH,3759,CLT,3876,,0,CR9
58882,US,5265,CMH,3759,CLT,3876,Y,0,E75 CR9 CR7 E70 CRJ
9067,AF,137,ATL,3682,EWR,3494,Y,0,717
10868,AM,321,ATL,3682,EWR,3494,Y,0,717
12989,AZ,596,ATL,3682,EWR,3494,Y,0,717
20119,DL,2009,ATL,3682,EWR,3494,,0,717 319
36365,KL,3090,ATL,3682,EWR,3494,Y,0,717
55803,UA,5209,ATL,3682,EWR,3494,Y,0,ERJ
61668,VS,5347,ATL,3682,EWR,3494,Y,0,717 319
56967,UA,5209,LAX,3484,EWR,3494,,0,738 319 752 739 320 753
62008,VX,5331,LAX,3484,EWR,3494,,0,320
6264,AA,24,ORD,3830,EWR,3494,Y,0,CR7 E75
57297,UA,5209,ORD,3830,EWR,3494,,0,319 320 73G 763 752 739 738
59905,US,5265,ORD,3830,EWR,3494,,0,CR7 E75
5208,AA,24,DFW,3670,EWR,3494,,0,M83 M80
56218,UA,5209,DFW,3670,EWR,3494,,0,73G 319 738
59058,US,5265,DFW,3670,EWR,3494,,0,M83 M80
56115,UA,5209,DEN,3751,EWR,3494,,0,738 752 319 739 320
63713,WN,4547,DEN,3751,EWR,3494,,0,73W
57645,UA,5209,SFO,3469,EWR,3494,,0,320 739 752 319 738 73G
62035,VX,5331,SFO,3469,EWR,3494,,0,320
6746,AA,24,SEA,3577,EWR,3494,Y,0,737
11925,AS,439,SEA,3577,EWR,3494,,0,73J
57614,UA,5209,SEA,3577,EWR,3494,,0,739 319 738 320
14152,B6,3029,MCO,3878,EWR,3494,,0,320
57090,UA,5209,MCO,3878,EWR,3494,,0,752 738 739 320
56942,UA,5209,LAS,3877,EWR,3494,,0,738 739 753 752 320
4927,AA,24,CLT,3876,EWR,3494,,0,321 320 737 319
56016,UA,5209,CLT,3876,EWR,3494,Y,0,ERJ E70
58785,US,5265,CLT,3876,EWR,3494,,0,321 320 734 319
6535,AA,24,PHX,3462,EWR,3494,,0,320
57459,UA,5209,PHX,3462,EWR,3494,,0,319 739 320 738
60153,US,5265,PHX,3462,EWR,3494,,0,320
64276,WN,4547,PHX,3462,EWR,3494,,0,73W
56747,UA,5209,IAH,3550,EWR,3494,,0,739 73G 738 320 752 319
6035,AA,24,MIA,3576,EWR,3494,,0,738 757
57137,UA,5209,MIA,3576,EWR,3494,,0,739 738 320 73G
59709,US,5265,MIA,3576,EWR,3494,,0,738 757
13925,B6,3029,BOS,3448,EWR,3494,,0,E90
55880,UA,5209,BOS,3448,EWR,3494,,0,73G 738 319 320 739 753 752
21376,DL,2009,MSP,3858,EWR,3494,,0,319
57176,UA,5209,MSP,3858,EWR,3494,Y,0,ERJ E70
20616,DL,2009,DTW,3645,EWR,3494,,0,717 320
56249,UA,5209,DTW,3645,EWR,3494,Y,0,ERJ E70
14009,B6,3029,FLL,3533,EWR,3494,,0,320
56444,UA,5209,FLL,3533,EWR,3494,,0,739 320 738 73G 319
6438,AA,24,PHL,3752,EWR,3494,,0,DH3
60056,US,5265,PHL,3752,EWR,3494,Y,0,CRJ DH8
55928,UA,5209,BWI,3849,EWR,3494,Y,0,DH3 ERJ DH2
21806,DL,2009,SLC,3536,EWR,3494,,0,320
57576,UA,5209,SAN,3731,EWR,3494,,0,738 739
56627,UA,5209,IAD,3714,EWR,3494,Y,0,DH4 DH2 ERJ E70
56071,UA,5209,DCA,3520,EWR,3494,Y,0,DH4 ERJ E70
14287,B6,3029,TPA,3646,EWR,3494,,0,320
57801,UA,5209,TPA,3646,EWR,3494,,0,738 739 73G 752 320
25258,FL,1316,MDW,3747,EWR,3494,Y,0,73W
64095,WN,4547,MDW,3747,EWR,3494,,0,73W
56572,UA,5209,HNL,3728,EWR,3494,,0,764
57430,UA,5209,PDX,3720,EWR,3494,,0,739 319 738
55861,UA,5209,BNA,3690,EWR,3494,Y,0,ERJ
63534,WN,4547,BNA,3690,EWR,3494,,0,73W
55819,UA,5209,AUS,3673,EWR,3494,,0,738 73G
63491,WN,4547,AUS,3673,EWR,3494,,0,73W
57770,UA,5209,STL,3678,EWR,3494,Y,0,ERJ E70
64491,WN,4547,STL,3678,EWR,3494,,0,73W
63846,WN,4547,HOU,3566,EWR,3494,,0,73W
57532,UA,5209,RDU,3626,EWR,3494,,0,DH4
7984,AC,330,MSY,3861,EWR,3494,Y,0,738 ERJ 320 319
25346,FL,1316,MSY,3861,EWR,3494,Y,0,73W
38547,LH,3320,MSY,3861,EWR,3494,Y,0,738 ERJ
57185,UA,5209,MSY,3861,EWR,3494,,0,738 320 319
64181,WN,4547,MSY,3861,EWR,3494,,0,73W
57083,UA,5209,MCI,3458,EWR,3494,Y,0,ERJ E70
57757,UA,5209,SNA,3867,EWR,3494,,0,73G
14221,B6,3029,RSW,3793,EWR,3494,,0,320
57561,UA,5209,RSW,3793,EWR,3494,,0,320 738 739
57586,UA,5209,SAT,3621,EWR,3494,,0,319 739 73G
55981,UA,5209,CLE,3486,EWR,3494,,0,738 320 73G 319
56880,UA,5209,IND,3585,EWR,3494,Y,0,ERJ E70
57471,UA,5209,PIT,3570,EWR,3494,,0,DH4
14251,B6,3029,SJU,2890,EWR,3494,,0,320
57737,UA,5209,SJU,2890,EWR,3494,,0,739 753
20490,DL,2009,CVG,3488,EWR,3494,Y,0,CRJ
56054,UA,5209,CVG,3488,EWR,3494,Y,0,ERJ
56023,UA,5209,CMH,3759,EWR,3494,Y,0,DH4 ERJ E70
4704,AA,24,ATL,3682,PHX,3462,Y,0,320 321
9134,AF,137,ATL,3682,PHX,3462,Y,0,757 73H 739 738
13026,AZ,596,ATL,3682,PHX,3462,Y,0,757 738
20209,DL,2009,ATL,3682,PHX,3462,,0,757 73H 739 738
24888,FL,1316,ATL,3682,PHX,3462,Y,0,73W
36432,KL,3090,ATL,3682,PHX,3462,Y,0,73H 757 738
58607,US,5265,ATL,3682,PHX,3462,,0,320 321
61691,VS,5347,ATL,3682,PHX,3462,Y,0,73H 757 739 738
63470,WN,4547,ATL,3682,PHX,3462,,0,73W
5735,AA,24,LAX,3484,PHX,3462,,0,321 319 320
11727,AS,439,LAX,3484,PHX,3462,Y,0,CRJ
21077,DL,2009,LAX,3484,PHX,3462,Y,0,CR7 CR9
56996,UA,5209,LAX,3484,PHX,3462,Y,0,CR7 CRJ
59521,US,5265,LAX,3484,PHX,3462,,0,321 319 320
63982,WN,4547,LAX,3484,PHX,3462,,0,73C 73W 733 73H
6311,AA,24,ORD,3830,PHX,3462,,0,321 738 M83 320 M80
57355,UA,5209,ORD,3830,PHX,3462,,0,752 320 739 738
59951,US,5265,ORD,3830,PHX,3462,,0,321 738 M83 320 M80
5288,AA,24,DFW,3670,PHX,3462,,0,321 738 M80 319 M83 320
43383,NK,4687,DFW,3670,PHX,3462,,0,319 320
59137,US,5265,DFW,3670,PHX,3462,,0,321 738 M80 319 320 M83
5158,AA,24,DEN,3751,PHX,3462,,0,320 321
24399,F9,2468,DEN,3751,PHX,3462,,0,320 319
25055,FL,1316,DEN,3751,PHX,3462,Y,0,73W
43364,NK,4687,DEN,3751,PHX,3462,,0,320 319
56173,UA,5209,DEN,3751,PHX,3462,,0,739 738 320
59011,US,5265,DEN,3751,PHX,3462,,0,320 321
63736,WN,4547,DEN,3751,PHX,3462,,0,73W 73C 73H 733
5635,AA,24,JFK,3797,PHX,3462,,0,321
14086,B6,3029,JFK,3797,PHX,3462,,0,320
20973,DL,2009,JFK,3797,PHX,3462,,0,738 73H
59449,US,5265,JFK,3797,PHX,3462,,0,321
6779,AA,24,SFO,3469,PHX,3462,,0,321 320
57682,UA,5209,SFO,3469,PHX,3462,,0,319 738 320
60360,US,5265,SFO,3469,PHX,3462,,0,321 320
64433,WN,4547,SFO,3469,PHX,3462,,0,73C 73W 733
6760,AA,24,SEA,3577,PHX,3462,,0,321 320
11955,AS,439,SEA,3577,PHX,3462,,0,73G 734 73J 73H
25475,FL,1316,SEA,3577,PHX,3462,Y,0,73C
60347,US,5265,SEA,3577,PHX,3462,,0,321 320
64422,WN,4547,SEA,3577,PHX,3462,,0,733 73C 73W
5963,AA,24,MCO,3878,PHX,3462,,0,321 320
25232,FL,1316,MCO,3878,PHX,3462,Y,0,73C 738
59647,US,5265,MCO,3878,PHX,3462,,0,321 320
64067,WN,4547,MCO,3878,PHX,3462,,0,73W 738
5684,AA,24,LAS,3877,PHX,3462,,0,320 321 319
25154,FL,1316,LAS,3877,PHX,3462,Y,0,73W 73C
59483,US,5265,LAS,3877,PHX,3462,,0,320 321 319
63951,WN,4547,LAS,3877,PHX,3462,,0,738 73W 735 73C 733 73H
4984,AA,24,CLT,3876,PHX,3462,,0,757 321
58843,US,5265,CLT,3876,PHX,3462,,0,752 321
5406,AA,24,EWR,3494,PHX,3462,,0,320
56371,UA,5209,EWR,3494,PHX,3462,,0,739 320 319
59240,US,5265,EWR,3494,PHX,3462,,0,320
63781,WN,4547,EWR,3494,PHX,3462,,0,73W
5557,AA,24,IAH,3550,PHX,3462,,0,319 320
56815,UA,5209,IAH,3550,PHX,3462,,0,320 738 739 319 73G
59370,US,5265,IAH,3550,PHX,3462,,0,319 320
6082,AA,24,MIA,3576,PHX,3462,,0,738
59753,US,5265,MIA,3576,PHX,3462,,0,738
4806,AA,24,BOS,3448,PHX,3462,,0,320 319 321
13941,B6,3029,BOS,3448,PHX,3462,,0,320
58679,US,5265,BOS,3448,PHX,3462,,0,320 319 321
6146,AA,24,MSP,3858,PHX,3462,,0,320 321 319
21426,DL,2009,MSP,3858,PHX,3462,,0,M90 320 757 319
25339,FL,1316,MSP,3858,PHX,3462,Y,0,73W
51690,SY,4356,MSP,3858,PHX,3462,,0,73G
59813,US,5265,MSP,3858,PHX,3462,,0,320 321 319
64173,WN,4547,MSP,3858,PHX,3462,,0,73C 73W
5368,AA,24,DTW,3645,PHX,3462,,0,319 321
20671,DL,2009,DTW,3645,PHX,3462,,0,757 320 753
59215,US,5265,DTW,3645,PHX,3462,,0,319 321
63762,WN,4547,DTW,3645,PHX,3462,,0,73W
5433,AA,24,FLL,3533,PHX,3462,,0,320 319
25084,FL,1316,FLL,3533,PHX,3462,Y,0,73W
59265,US,5265,FLL,3533,PHX,3462,,0,320 319
63805,WN,4547,FLL,3533,PHX,3462,,0,73W
6479,AA,24,PHL,3752,PHX,3462,,0,321 757
25395,FL,1316,PHL,3752,PHX,3462,Y,0,73H
60097,US,5265,PHL,3752,PHX,3462,,0,321 752
64260,WN,4547,PHL,3752,PHX,3462,,0,73W
4839,AA,24,BWI,3849,PHX,3462,,0,319 320
24972,FL,1316,BWI,3849,PHX,3462,Y,0,73W
58706,US,5265,BWI,3849,PHX,3462,,0,319 320
63622,WN,4547,BWI,3849,PHX,3462,,0,73W 738
6829,AA,24,SLC,3536,PHX,3462,,0,320 319 321
21841,DL,2009,SLC,3536,PHX,3462,,0,320 738 73H 319
60401,US,5265,SLC,3536,PHX,3462,,0,320 319 321
64460,WN,4547,SLC,3536,PHX,3462,,0,73W 733 73H 73C
6706,AA,24,SAN,3731,PHX,3462,,0,321 320
25446,FL,1316,SAN,3731,PHX,3462,Y,0,73W
60314,US,5265,SAN,3731,PHX,3462,,0,321 320
64383,WN,4547,SAN,3731,PHX,3462,,0,73W 73C
56671,UA,5209,IAD,3714,PHX,3462,,0,320
5129,AA,24,DCA,3520,PHX,3462,,0,320 757
58984,US,5265,DCA,3520,PHX,3462,,0,320 752
6908,AA,24,TPA,3646,PHX,3462,,0,320
25557,FL,1316,TPA,3646,PHX,3462,Y,0,73W
60457,US,5265,TPA,3646,PHX,3462,,0,320
64541,WN,4547,TPA,3646,PHX,3462,,0,73W
25282,FL,1316,MDW,3747,PHX,3462,Y,0,73W 73H
64120,WN,4547,MDW,3747,PHX,3462,,0,73W 73H 738
5527,AA,24,HNL,3728,PHX,3462,,0,757
30641,HA,2688,HNL,3728,PHX,3462,,0,763
59343,US,5265,HNL,3728,PHX,3462,,0,752
6383,AA,24,PDX,3720,PHX,3462,,0,321 320 319
11835,AS,439,PDX,3720,PHX,3462,,0,734 73G 73H
60008,US,5265,PDX,3720,PHX,3462,,0,321 320 319
64248,WN,4547,PDX,3720,PHX,3462,,0,733 73W 73C
63547,WN,4547,BNA,3690,PHX,3462,,0,73W
4725,AA,24,AUS,3673,PHX,3462,,0,319
58617,US,5265,AUS,3673,PHX,3462,,0,319
63502,WN,4547,AUS,3673,PHX,3462,,0,73W 73C 733
6856,AA,24,STL,3678,PHX,3462,,0,319
60423,US,5265,STL,3678,PHX,3462,,0,319
64507,WN,4547,STL,3678,PHX,3462,,0,73W 733 73H
6798,AA,24,SJC,3748,PHX,3462,,0,320 319
60376,US,5265,SJC,3748,PHX,3462,,0,320 319
64444,WN,4547,SJC,3748,PHX,3462,,0,733 73C 73W
25113,FL,1316,HOU,3566,PHX,3462,Y,0,738 73W
63865,WN,4547,HOU,3566,PHX,3462,,0,73W 73H 738
64342,WN,4547,RDU,3626,PHX,3462,,0,73W
64191,WN,4547,MSY,3861,PHX,3462,,0,73H 73W
6206,AA,24,OAK,3453,PHX,3462,,0,319 CR9
59851,US,5265,OAK,3453,PHX,3462,,0,319
